"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
18	0.827803684733583	7	7	"Heart"	"No"	0.3
19	0.756192307692308	7	7	"Heart"	"No"	0.3
20	0.782316012404508	7	7	"Heart"	"No"	0.3
21	0.768849206349206	7	7	"Heart"	"No"	0.3
22	0.747234848484848	7	7	"Heart"	"No"	0.3
23	0.723626290224651	7	7	"Heart"	"No"	0.3
24	0.867965367965368	7	7	"Heart"	"No"	0.3
25	0.78290072859745	7	7	"Heart"	"No"	0.3
26	0.712507659313726	7	7	"Heart"	"No"	0.3
27	0.8416	7	7	"Heart"	"No"	0.3
28	0.800252047889099	7	7	"Heart"	"No"	0.3
29	0.780384615384615	7	7	"Heart"	"No"	0.3
30	0.815842661691542	7	7	"Heart"	"No"	0.3
1	0.742272116372836	8	8	"Heart"	"No"	0.3
2	0.744159148739301	8	8	"Heart"	"No"	0.3
3	0.754961587708067	8	8	"Heart"	"No"	0.3
4	0.713848039215686	8	8	"Heart"	"No"	0.3
5	0.753636363636364	8	8	"Heart"	"No"	0.3
6	0.754947433518862	8	8	"Heart"	"No"	0.3
7	0.741074841372984	8	8	"Heart"	"No"	0.3
8	0.742887126865672	8	8	"Heart"	"No"	0.3
9	0.718269230769231	8	8	"Heart"	"No"	0.3
10	0.779036935286935	8	8	"Heart"	"No"	0.3
11	0.787695238095238	8	8	"Heart"	"No"	0.3
12	0.736568986568987	8	8	"Heart"	"No"	0.3
13	0.758655024509804	8	8	"Heart"	"No"	0.3
14	0.730183965478083	8	8	"Heart"	"No"	0.3
15	0.787165246500304	8	8	"Heart"	"No"	0.3
16	0.813329289559481	8	8	"Heart"	"No"	0.3
17	0.750354442344045	8	8	"Heart"	"No"	0.3
18	0.776268324506869	8	8	"Heart"	"No"	0.3
19	0.781065315833909	8	8	"Heart"	"No"	0.3
20	0.748489129581665	8	8	"Heart"	"No"	0.3
21	0.797372855392157	8	8	"Heart"	"No"	0.3
22	0.735963177115033	8	8	"Heart"	"No"	0.3
23	0.796884615384615	8	8	"Heart"	"No"	0.3
24	0.758006982392228	8	8	"Heart"	"No"	0.3
25	0.750286675330632	8	8	"Heart"	"No"	0.3
26	0.734555690809495	8	8	"Heart"	"No"	0.3
27	0.703885714285714	8	8	"Heart"	"No"	0.3
28	0.783076923076923	8	8	"Heart"	"No"	0.3
29	0.749803087586641	8	8	"Heart"	"No"	0.3
30	0.722613369672193	8	8	"Heart"	"No"	0.3
1	0.751812865497076	9	9	"Heart"	"No"	0.3
2	0.745383089133089	9	9	"Heart"	"No"	0.3
3	0.713135208711434	9	9	"Heart"	"No"	0.3
4	0.809274438372799	9	9	"Heart"	"No"	0.3
5	0.760290556900726	9	9	"Heart"	"No"	0.3
6	0.730006105006105	9	9	"Heart"	"No"	0.3
7	0.843422990465855	9	9	"Heart"	"No"	0.3
8	0.759238095238095	9	9	"Heart"	"No"	0.3
9	0.749672295473822	9	9	"Heart"	"No"	0.3
10	0.6896197327852	9	9	"Heart"	"No"	0.3
11	0.726038461538462	9	9	"Heart"	"No"	0.3
12	0.734545454545455	9	9	"Heart"	"No"	0.3
13	0.703633937681501	9	9	"Heart"	"No"	0.3
14	0.707005160898604	9	9	"Heart"	"No"	0.3
15	0.724025974025974	9	9	"Heart"	"No"	0.3
16	0.816280718336484	9	9	"Heart"	"No"	0.3
17	0.812590228706025	9	9	"Heart"	"No"	0.3
18	0.7498097991479	9	9	"Heart"	"No"	0.3
19	0.693731205181587	9	9	"Heart"	"No"	0.3
20	0.717567155067155	9	9	"Heart"	"No"	0.3
21	0.731331168831169	9	9	"Heart"	"No"	0.3
22	0.65630706025563	9	9	"Heart"	"No"	0.3
23	0.771663212832911	9	9	"Heart"	"No"	0.3
24	0.741805813234385	9	9	"Heart"	"No"	0.3
25	0.719206349206349	9	9	"Heart"	"No"	0.3
26	0.776416307389759	9	9	"Heart"	"No"	0.3
27	0.746561811412507	9	9	"Heart"	"No"	0.3
28	0.779668242771878	9	9	"Heart"	"No"	0.3
29	0.739619310768286	9	9	"Heart"	"No"	0.3
30	0.748647186147186	9	9	"Heart"	"No"	0.3
1	0.731897793615892	10	10	"Heart"	"No"	0.3
2	0.730653846153846	10	10	"Heart"	"No"	0.3
3	0.745084694494858	10	10	"Heart"	"No"	0.3
4	0.724891169154229	10	10	"Heart"	"No"	0.3
5	0.769371428571429	10	10	"Heart"	"No"	0.3
6	0.752795649509804	10	10	"Heart"	"No"	0.3
7	0.697024893746205	10	10	"Heart"	"No"	0.3
8	0.701314489780412	10	10	"Heart"	"No"	0.3
9	0.786555215446197	10	10	"Heart"	"No"	0.3
10	0.678106060606061	10	10	"Heart"	"No"	0.3
11	0.751479963570127	10	10	"Heart"	"No"	0.3
12	0.784291248320025	10	10	"Heart"	"No"	0.3
13	0.741269475784788	10	10	"Heart"	"No"	0.3
14	0.726287057396315	10	10	"Heart"	"No"	0.3
15	0.777399591558884	10	10	"Heart"	"No"	0.3
16	0.741923047266559	10	10	"Heart"	"No"	0.3
17	0.763390476190476	10	10	"Heart"	"No"	0.3
18	0.78684729811779	10	10	"Heart"	"No"	0.3
19	0.765012254901961	10	10	"Heart"	"No"	0.3
20	0.742045454545455	10	10	"Heart"	"No"	0.3
21	0.7192	10	10	"Heart"	"No"	0.3
22	0.717145949288806	10	10	"Heart"	"No"	0.3
23	0.790262598664238	10	10	"Heart"	"No"	0.3
24	0.670018903591682	10	10	"Heart"	"No"	0.3
25	0.737562189054726	10	10	"Heart"	"No"	0.3
26	0.658624387254902	10	10	"Heart"	"No"	0.3
27	0.70292791071019	10	10	"Heart"	"No"	0.3
28	0.770281679330724	10	10	"Heart"	"No"	0.3
29	0.720044836116265	10	10	"Heart"	"No"	0.3
30	0.722576923076923	10	10	"Heart"	"No"	0.3
1	0.734173799059295	11	11	"Heart"	"No"	0.3
2	0.795360623781676	11	11	"Heart"	"No"	0.3
3	0.765880217785844	11	11	"Heart"	"No"	0.3
4	0.752255667601789	11	11	"Heart"	"No"	0.3
5	0.730292225408883	11	11	"Heart"	"No"	0.3
6	0.751266540642722	11	11	"Heart"	"No"	0.3
7	0.763538461538461	11	11	"Heart"	"No"	0.3
8	0.760207953855495	11	11	"Heart"	"No"	0.3
9	0.803244434313502	11	11	"Heart"	"No"	0.3
10	0.766590476190476	11	11	"Heart"	"No"	0.3
11	0.66365182436611	11	11	"Heart"	"No"	0.3
12	0.746807692307692	11	11	"Heart"	"No"	0.3
13	0.721068134253159	11	11	"Heart"	"No"	0.3
14	0.748131179165662	11	11	"Heart"	"No"	0.3
15	0.720199938949939	11	11	"Heart"	"No"	0.3
16	0.720277841737662	11	11	"Heart"	"No"	0.3
17	0.676548811013767	11	11	"Heart"	"No"	0.3
18	0.734365489957395	11	11	"Heart"	"No"	0.3
19	0.707147979918719	11	11	"Heart"	"No"	0.3
20	0.783105383824808	11	11	"Heart"	"No"	0.3
21	0.818481848184819	11	11	"Heart"	"No"	0.3
22	0.65838462122939	11	11	"Heart"	"No"	0.3
23	0.741461355437869	11	11	"Heart"	"No"	0.3
24	0.723455933379597	11	11	"Heart"	"No"	0.3
25	0.699863729275494	11	11	"Heart"	"No"	0.3
26	0.759116275514104	11	11	"Heart"	"No"	0.3
27	0.801120448179272	11	11	"Heart"	"No"	0.3
28	0.768612132352941	11	11	"Heart"	"No"	0.3
29	0.756401515151515	11	11	"Heart"	"No"	0.3
30	0.736221998294706	11	11	"Heart"	"No"	0.3
1	0.685230769230769	12	12	"Heart"	"No"	0.3
2	0.684008803885853	12	12	"Heart"	"No"	0.3
3	0.723064365671642	12	12	"Heart"	"No"	0.3
4	0.698993110757817	12	12	"Heart"	"No"	0.3
5	0.7375	12	12	"Heart"	"No"	0.3
6	0.759782691284857	12	12	"Heart"	"No"	0.3
7	0.720239465807046	12	12	"Heart"	"No"	0.3
8	0.757886253741653	12	12	"Heart"	"No"	0.3
9	0.752835538752363	12	12	"Heart"	"No"	0.3
10	0.758237137833499	12	12	"Heart"	"No"	0.3
11	0.72888158397676	12	12	"Heart"	"No"	0.3
12	0.762554415422886	12	12	"Heart"	"No"	0.3
13	0.725465506715507	12	12	"Heart"	"No"	0.3
14	0.710306618093503	12	12	"Heart"	"No"	0.3
15	0.75657336726039	12	12	"Heart"	"No"	0.3
16	0.736862003780718	12	12	"Heart"	"No"	0.3
17	0.725880727607644	12	12	"Heart"	"No"	0.3
18	0.646334066267344	12	12	"Heart"	"No"	0.3
19	0.734753329297821	12	12	"Heart"	"No"	0.3
20	0.738932291666667	12	12	"Heart"	"No"	0.3
21	0.787701872772765	12	12	"Heart"	"No"	0.3
22	0.727867736077482	12	12	"Heart"	"No"	0.3
23	0.722832722832723	12	12	"Heart"	"No"	0.3
24	0.715989098342039	12	12	"Heart"	"No"	0.3
25	0.745497557997558	12	12	"Heart"	"No"	0.3
26	0.691646378575776	12	12	"Heart"	"No"	0.3
27	0.727262261109832	12	12	"Heart"	"No"	0.3
28	0.707437953995157	12	12	"Heart"	"No"	0.3
29	0.688734953440836	12	12	"Heart"	"No"	0.3
30	0.76160079504625	12	12	"Heart"	"No"	0.3
1	0.672141259927519	13	13	"Heart"	"No"	0.3
2	0.682310606060606	13	13	"Heart"	"No"	0.3
3	0.746336996336996	13	13	"Heart"	"No"	0.3
4	0.752872242647059	13	13	"Heart"	"No"	0.3
5	0.707809523809524	13	13	"Heart"	"No"	0.3
6	0.741764204325246	13	13	"Heart"	"No"	0.3
7	0.764265063907486	13	13	"Heart"	"No"	0.3
8	0.734230769230769	13	13	"Heart"	"No"	0.3
9	0.746730769230769	13	13	"Heart"	"No"	0.3
10	0.697219047619048	13	13	"Heart"	"No"	0.3
11	0.721467495586768	13	13	"Heart"	"No"	0.3
12	0.784795321637427	13	13	"Heart"	"No"	0.3
13	0.697866222760291	13	13	"Heart"	"No"	0.3
14	0.741066666666667	13	13	"Heart"	"No"	0.3
15	0.714085820895522	13	13	"Heart"	"No"	0.3
16	0.7482261208577	13	13	"Heart"	"No"	0.3
17	0.772314331137861	13	13	"Heart"	"No"	0.3
18	0.760739222829387	13	13	"Heart"	"No"	0.3
19	0.748867910046819	13	13	"Heart"	"No"	0.3
20	0.704500607164542	13	13	"Heart"	"No"	0.3
21	0.737849779086893	13	13	"Heart"	"No"	0.3
22	0.631974825389516	13	13	"Heart"	"No"	0.3
23	0.791150097465887	13	13	"Heart"	"No"	0.3
24	0.711724033128182	13	13	"Heart"	"No"	0.3
25	0.717441591487393	13	13	"Heart"	"No"	0.3
26	0.733939673037071	13	13	"Heart"	"No"	0.3
27	0.782916666666667	13	13	"Heart"	"No"	0.3
28	0.667525968610206	13	13	"Heart"	"No"	0.3
29	0.696108828772963	13	13	"Heart"	"No"	0.3
30	0.727314285714286	13	13	"Heart"	"No"	0.3
1	0.739269230769231	14	14	"Heart"	"No"	0.3
2	0.727231329690346	14	14	"Heart"	"No"	0.3
3	0.721813725490196	14	14	"Heart"	"No"	0.3
4	0.753754693366708	14	14	"Heart"	"No"	0.3
5	0.776767211604881	14	14	"Heart"	"No"	0.3
6	0.707514716000306	14	14	"Heart"	"No"	0.3
7	0.725144201578628	14	14	"Heart"	"No"	0.3
8	0.689230769230769	14	14	"Heart"	"No"	0.3
9	0.677662258237138	14	14	"Heart"	"No"	0.3
10	0.727762598664238	14	14	"Heart"	"No"	0.3
11	0.691810344827586	14	14	"Heart"	"No"	0.3
12	0.764030612244898	14	14	"Heart"	"No"	0.3
13	0.739030753419243	14	14	"Heart"	"No"	0.3
14	0.767797270955166	14	14	"Heart"	"No"	0.3
15	0.789045180032108	14	14	"Heart"	"No"	0.3
16	0.650444495099157	13	14	"Heart"	"No"	0.3
17	0.722170686456401	14	14	"Heart"	"No"	0.3
18	0.752023296271084	14	14	"Heart"	"No"	0.3
19	0.654595252586732	14	14	"Heart"	"No"	0.3
20	0.715153846153846	14	14	"Heart"	"No"	0.3
21	0.729153846153846	14	14	"Heart"	"No"	0.3
22	0.735047619047619	14	14	"Heart"	"No"	0.3
23	0.632396960626295	14	14	"Heart"	"No"	0.3
24	0.735465998785671	14	14	"Heart"	"No"	0.3
25	0.799706246134818	14	14	"Heart"	"No"	0.3
26	0.678307692307692	14	14	"Heart"	"No"	0.3
27	0.691437864004236	14	14	"Heart"	"No"	0.3
28	0.752230769230769	14	14	"Heart"	"No"	0.3
29	0.711502009250133	14	14	"Heart"	"No"	0.3
30	0.775425015179114	14	14	"Heart"	"No"	0.3
1	0.70087619047619	15	15	"Heart"	"No"	0.3
2	0.744123931623932	15	15	"Heart"	"No"	0.3
3	0.706367924528302	15	15	"Heart"	"No"	0.3
4	0.703022592335569	15	15	"Heart"	"No"	0.3
5	0.730653846153846	15	15	"Heart"	"No"	0.3
6	0.789792060491493	15	15	"Heart"	"No"	0.3
7	0.767710491979431	15	15	"Heart"	"No"	0.3
8	0.728733459357278	15	15	"Heart"	"No"	0.3
9	0.695191713048856	15	15	"Heart"	"No"	0.3
10	0.716632128329112	15	15	"Heart"	"No"	0.3
11	0.681358830845771	14	15	"Heart"	"No"	0.3
12	0.719692307692308	13	15	"Heart"	"No"	0.3
13	0.74931693989071	15	15	"Heart"	"No"	0.3
14	0.721031746031746	15	15	"Heart"	"No"	0.3
15	0.699946384803922	15	15	"Heart"	"No"	0.3
16	0.673115384615385	15	15	"Heart"	"No"	0.3
17	0.716179337231969	15	15	"Heart"	"No"	0.3
18	0.771723122238586	15	15	"Heart"	"No"	0.3
19	0.749399271374312	15	15	"Heart"	"No"	0.3
20	0.763860524922472	15	15	"Heart"	"No"	0.3
21	0.679597701149425	15	15	"Heart"	"No"	0.3
22	0.734102922885572	15	15	"Heart"	"No"	0.3
23	0.736609523809524	15	15	"Heart"	"No"	0.3
24	0.698908382066277	15	15	"Heart"	"No"	0.3
25	0.754593572778828	15	15	"Heart"	"No"	0.3
26	0.765964912280702	15	15	"Heart"	"No"	0.3
27	0.742887409200969	15	15	"Heart"	"No"	0.3
28	0.725515873015873	15	15	"Heart"	"No"	0.3
29	0.713866666666667	13	15	"Heart"	"No"	0.3
30	0.726552380952381	15	15	"Heart"	"No"	0.3
1	0.728548237476809	16	16	"Heart"	"No"	0.3
2	0.6724284939152	16	16	"Heart"	"No"	0.3
3	0.756609523809524	16	16	"Heart"	"No"	0.3
4	0.773372319688109	16	16	"Heart"	"No"	0.3
5	0.743994166858546	15	16	"Heart"	"No"	0.3
6	0.748917748917749	16	16	"Heart"	"No"	0.3
7	0.813072344322344	16	16	"Heart"	"No"	0.3
8	0.773858762254902	16	16	"Heart"	"No"	0.3
9	0.760187728937729	16	16	"Heart"	"No"	0.3
10	0.730615384615385	16	16	"Heart"	"No"	0.3
11	0.690661011523688	16	16	"Heart"	"No"	0.3
12	0.739318181818182	16	16	"Heart"	"No"	0.3
13	0.742417279411765	16	16	"Heart"	"No"	0.3
14	0.707348267576157	16	16	"Heart"	"No"	0.3
15	0.726159844054581	16	16	"Heart"	"No"	0.3
16	0.638888888888889	16	16	"Heart"	"No"	0.3
17	0.669980506822612	16	16	"Heart"	"No"	0.3
18	0.71562969404696	16	16	"Heart"	"No"	0.3
19	0.663036902601331	16	16	"Heart"	"No"	0.3
20	0.705219047619048	16	16	"Heart"	"No"	0.3
21	0.732477446217904	16	16	"Heart"	"No"	0.3
22	0.772765826200941	16	16	"Heart"	"No"	0.3
23	0.682310606060606	16	16	"Heart"	"No"	0.3
24	0.692892023874118	16	16	"Heart"	"No"	0.3
25	0.690574871440632	16	16	"Heart"	"No"	0.3
26	0.821955507988686	16	16	"Heart"	"No"	0.3
27	0.717638095238095	16	16	"Heart"	"No"	0.3
28	0.784228571428571	16	16	"Heart"	"No"	0.3
29	0.737401335761992	15	16	"Heart"	"No"	0.3
30	0.693681318681319	16	16	"Heart"	"No"	0.3
1	0.733671041522757	16	17	"Heart"	"No"	0.3
2	0.67972632061769	17	17	"Heart"	"No"	0.3
3	0.664235240483246	16	17	"Heart"	"No"	0.3
4	0.738473828362751	17	17	"Heart"	"No"	0.3
5	0.802066712255908	17	17	"Heart"	"No"	0.3
6	0.740612229161847	17	17	"Heart"	"No"	0.3
7	0.73224043715847	17	17	"Heart"	"No"	0.3
8	0.761948529411765	17	17	"Heart"	"No"	0.3
9	0.729090768157507	14	17	"Heart"	"No"	0.3
10	0.738559059987631	17	17	"Heart"	"No"	0.3
11	0.730146112499054	17	17	"Heart"	"No"	0.3
12	0.776243742177722	16	17	"Heart"	"No"	0.3
13	0.696570127933443	17	17	"Heart"	"No"	0.3
14	0.707485919899875	17	17	"Heart"	"No"	0.3
15	0.723695238095238	17	17	"Heart"	"No"	0.3
16	0.721349423193685	15	17	"Heart"	"No"	0.3
17	0.733882189239332	15	17	"Heart"	"No"	0.3
18	0.717312539382483	15	17	"Heart"	"No"	0.3
19	0.750453995157385	17	17	"Heart"	"No"	0.3
20	0.716038095238095	17	17	"Heart"	"No"	0.3
21	0.743066636273839	16	17	"Heart"	"No"	0.3
22	0.736235029338478	17	17	"Heart"	"No"	0.3
23	0.738007521682401	17	17	"Heart"	"No"	0.3
24	0.717528998778999	17	17	"Heart"	"No"	0.3
25	0.728126902008521	16	17	"Heart"	"No"	0.3
26	0.777726715686274	17	17	"Heart"	"No"	0.3
27	0.71273743872549	17	17	"Heart"	"No"	0.3
28	0.698723339194251	14	17	"Heart"	"No"	0.3
29	0.673843578819233	15	17	"Heart"	"No"	0.3
30	0.686431623931624	17	17	"Heart"	"No"	0.3
1	0.739469459521443	14	18	"Heart"	"No"	0.3
2	0.701257142857143	14	18	"Heart"	"No"	0.3
3	0.721503668406323	18	18	"Heart"	"No"	0.3
4	0.756619848031315	18	18	"Heart"	"No"	0.3
5	0.727656770792962	18	18	"Heart"	"No"	0.3
6	0.731139586018652	18	18	"Heart"	"No"	0.3
7	0.752374387254902	18	18	"Heart"	"No"	0.3
8	0.845187460617517	18	18	"Heart"	"No"	0.3
9	0.785102937774694	14	18	"Heart"	"No"	0.3
10	0.734251669702489	15	18	"Heart"	"No"	0.3
11	0.670381433823529	17	18	"Heart"	"No"	0.3
12	0.697817873390392	18	18	"Heart"	"No"	0.3
13	0.740396825396825	17	18	"Heart"	"No"	0.3
14	0.748413729837168	15	18	"Heart"	"No"	0.3
15	0.748592513694461	17	18	"Heart"	"No"	0.3
16	0.648015873015873	15	18	"Heart"	"No"	0.3
17	0.717369123302724	18	18	"Heart"	"No"	0.3
18	0.761181303774901	18	18	"Heart"	"No"	0.3
19	0.727889582851415	15	18	"Heart"	"No"	0.3
20	0.752495238095238	18	18	"Heart"	"No"	0.3
21	0.712662337662338	18	18	"Heart"	"No"	0.3
22	0.709405637254902	16	18	"Heart"	"No"	0.3
23	0.670747978965544	18	18	"Heart"	"No"	0.3
24	0.725269230769231	17	18	"Heart"	"No"	0.3
25	0.700568181818182	18	18	"Heart"	"No"	0.3
26	0.758317786069652	15	18	"Heart"	"No"	0.3
27	0.752029718137255	18	18	"Heart"	"No"	0.3
28	0.679415422885572	15	18	"Heart"	"No"	0.3
29	0.729357798165138	18	18	"Heart"	"No"	0.3
30	0.701814768460576	17	18	"Heart"	"No"	0.3
1	0.755961904761905	17	19	"Heart"	"No"	0.3
2	0.747815515538333	19	19	"Heart"	"No"	0.3
3	0.717384615384615	18	19	"Heart"	"No"	0.3
4	0.72054993872549	19	19	"Heart"	"No"	0.3
5	0.717185230486966	19	19	"Heart"	"No"	0.3
6	0.700509738283628	15	19	"Heart"	"No"	0.3
7	0.714133089133089	18	19	"Heart"	"No"	0.3
8	0.745050072624417	19	19	"Heart"	"No"	0.3
9	0.763325498521495	19	19	"Heart"	"No"	0.3
10	0.74690373071955	19	19	"Heart"	"No"	0.3
11	0.718106840193705	17	19	"Heart"	"No"	0.3
12	0.767847453685761	15	19	"Heart"	"No"	0.3
13	0.737103863058062	17	19	"Heart"	"No"	0.3
14	0.782134320302259	18	19	"Heart"	"No"	0.3
15	0.713358070500928	16	19	"Heart"	"No"	0.3
16	0.656533333333333	15	19	"Heart"	"No"	0.3
17	0.721848482531916	19	19	"Heart"	"No"	0.3
18	0.715511107597439	19	19	"Heart"	"No"	0.3
19	0.700661898965307	18	19	"Heart"	"No"	0.3
20	0.756192307692308	16	19	"Heart"	"No"	0.3
21	0.789661524291964	19	19	"Heart"	"No"	0.3
22	0.695360195360195	15	19	"Heart"	"No"	0.3
23	0.716923196517413	18	19	"Heart"	"No"	0.3
24	0.74210686095932	18	19	"Heart"	"No"	0.3
25	0.69932745825603	19	19	"Heart"	"No"	0.3
26	0.673964004839685	19	19	"Heart"	"No"	0.3
27	0.707789179104478	15	19	"Heart"	"No"	0.3
28	0.689318181818182	15	19	"Heart"	"No"	0.3
29	0.661520467836257	19	19	"Heart"	"No"	0.3
30	0.692109908665285	19	19	"Heart"	"No"	0.3
1	0.731821290175519	16	20	"Heart"	"No"	0.3
2	0.656304761904762	17	20	"Heart"	"No"	0.3
3	0.723214285714286	16	20	"Heart"	"No"	0.3
4	0.722159090909091	19	20	"Heart"	"No"	0.3
5	0.752352762598664	18	20	"Heart"	"No"	0.3
6	0.739298724954463	20	20	"Heart"	"No"	0.3
7	0.707188644688645	15	20	"Heart"	"No"	0.3
8	0.701806314511233	19	20	"Heart"	"No"	0.3
9	0.721969869028693	19	20	"Heart"	"No"	0.3
10	0.686441318814277	18	20	"Heart"	"No"	0.3
11	0.719695238095238	20	20	"Heart"	"No"	0.3
12	0.744217894096166	20	20	"Heart"	"No"	0.3
13	0.711182746181595	19	20	"Heart"	"No"	0.3
14	0.720152380952381	14	20	"Heart"	"No"	0.3
15	0.760264041514041	19	20	"Heart"	"No"	0.3
16	0.743181818181818	18	20	"Heart"	"No"	0.3
17	0.734669811320755	19	20	"Heart"	"No"	0.3
18	0.71918746195983	20	20	"Heart"	"No"	0.3
19	0.735996642246642	16	20	"Heart"	"No"	0.3
20	0.700571428571429	16	20	"Heart"	"No"	0.3
21	0.706147323794383	15	20	"Heart"	"No"	0.3
22	0.645947802197802	15	20	"Heart"	"No"	0.3
23	0.730447463350986	17	20	"Heart"	"No"	0.3
24	0.729617810196794	17	20	"Heart"	"No"	0.3
25	0.689423076923077	16	20	"Heart"	"No"	0.3
26	0.767003956177724	17	20	"Heart"	"No"	0.3
27	0.766666666666667	16	20	"Heart"	"No"	0.3
28	0.698280515074408	20	20	"Heart"	"No"	0.3
29	0.763163893321176	20	20	"Heart"	"No"	0.3
30	0.697213907437255	20	20	"Heart"	"No"	0.3
1	0.724033128181749	15	21	"Heart"	"No"	0.3
2	0.709227386458412	18	21	"Heart"	"No"	0.3
3	0.753501400560224	19	21	"Heart"	"No"	0.3
4	0.772621268656716	17	21	"Heart"	"No"	0.3
5	0.780715811965812	16	21	"Heart"	"No"	0.3
6	0.738307692307692	16	21	"Heart"	"No"	0.3
7	0.660714285714286	14	21	"Heart"	"No"	0.3
8	0.715391621129326	21	21	"Heart"	"No"	0.3
9	0.790173100490196	16	21	"Heart"	"No"	0.3
10	0.739311256218905	15	21	"Heart"	"No"	0.3
11	0.674126984126984	19	21	"Heart"	"No"	0.3
12	0.761009382566586	15	21	"Heart"	"No"	0.3
13	0.732982295482295	18	21	"Heart"	"No"	0.3
14	0.723759651402798	19	21	"Heart"	"No"	0.3
15	0.678285714285714	21	21	"Heart"	"No"	0.3
16	0.771161904761905	14	21	"Heart"	"No"	0.3
17	0.672300936283039	20	21	"Heart"	"No"	0.3
18	0.697916666666667	20	21	"Heart"	"No"	0.3
19	0.707775001892649	15	21	"Heart"	"No"	0.3
20	0.6953125	18	21	"Heart"	"No"	0.3
21	0.774057142857143	18	21	"Heart"	"No"	0.3
22	0.759643085787452	18	21	"Heart"	"No"	0.3
23	0.742002887318593	17	21	"Heart"	"No"	0.3
24	0.769324406573341	20	21	"Heart"	"No"	0.3
25	0.733409090909091	18	21	"Heart"	"No"	0.3
26	0.74771197337569	20	21	"Heart"	"No"	0.3
27	0.790593419952891	17	21	"Heart"	"No"	0.3
28	0.655622337188071	17	21	"Heart"	"No"	0.3
29	0.730075757575758	20	21	"Heart"	"No"	0.3
30	0.746153846153846	20	21	"Heart"	"No"	0.3
1	0.720753968253968	19	22	"Heart"	"No"	0.3
2	0.735541044776119	16	22	"Heart"	"No"	0.3
3	0.757714762301918	16	22	"Heart"	"No"	0.3
4	0.722116555082167	21	22	"Heart"	"No"	0.3
5	0.753971908818789	18	22	"Heart"	"No"	0.3
6	0.740732230392157	22	22	"Heart"	"No"	0.3
7	0.758756933363726	22	22	"Heart"	"No"	0.3
8	0.716814831699719	19	22	"Heart"	"No"	0.3
9	0.787454044117647	14	22	"Heart"	"No"	0.3
10	0.723314285714286	18	22	"Heart"	"No"	0.3
11	0.675438596491228	17	22	"Heart"	"No"	0.3
12	0.695894383394383	17	22	"Heart"	"No"	0.3
13	0.704999620089659	16	22	"Heart"	"No"	0.3
14	0.723900370959194	15	22	"Heart"	"No"	0.3
15	0.72307924984876	16	22	"Heart"	"No"	0.3
16	0.66046262254902	16	22	"Heart"	"No"	0.3
17	0.758431639443436	17	22	"Heart"	"No"	0.3
18	0.679507575757576	14	22	"Heart"	"No"	0.3
19	0.693797861854576	14	22	"Heart"	"No"	0.3
20	0.694139055273334	20	22	"Heart"	"No"	0.3
21	0.692880036630037	16	22	"Heart"	"No"	0.3
22	0.754816179292348	17	22	"Heart"	"No"	0.3
23	0.717816764132554	18	22	"Heart"	"No"	0.3
24	0.73159532483303	19	22	"Heart"	"No"	0.3
25	0.726964299483383	17	22	"Heart"	"No"	0.3
26	0.787087912087912	16	22	"Heart"	"No"	0.3
27	0.769921904617484	17	22	"Heart"	"No"	0.3
28	0.688265107212476	18	22	"Heart"	"No"	0.3
29	0.715238095238095	20	22	"Heart"	"No"	0.3
30	0.724333002064062	20	22	"Heart"	"No"	0.3
1	0.750430225281602	22	23	"Heart"	"No"	0.3
2	0.710470085470085	21	23	"Heart"	"No"	0.3
3	0.695075757575758	17	23	"Heart"	"No"	0.3
4	0.700659640609599	18	23	"Heart"	"No"	0.3
5	0.758560606060606	17	23	"Heart"	"No"	0.3
6	0.720886752136752	23	23	"Heart"	"No"	0.3
7	0.703395085652275	15	23	"Heart"	"No"	0.3
8	0.726306431663575	15	23	"Heart"	"No"	0.3
9	0.773809523809524	17	23	"Heart"	"No"	0.3
10	0.72719696969697	20	23	"Heart"	"No"	0.3
11	0.725248841273459	20	23	"Heart"	"No"	0.3
12	0.710818624467438	19	23	"Heart"	"No"	0.3
13	0.71454781744515	17	23	"Heart"	"No"	0.3
14	0.722041587901701	20	23	"Heart"	"No"	0.3
15	0.753797517156296	16	23	"Heart"	"No"	0.3
16	0.712454627949183	19	23	"Heart"	"No"	0.3
17	0.698618700667881	15	23	"Heart"	"No"	0.3
18	0.787760416666667	15	23	"Heart"	"No"	0.3
19	0.714739709443099	17	23	"Heart"	"No"	0.3
20	0.715426955125755	21	23	"Heart"	"No"	0.3
21	0.708034543912406	20	23	"Heart"	"No"	0.3
22	0.744558457711443	18	23	"Heart"	"No"	0.3
23	0.726173326256729	17	23	"Heart"	"No"	0.3
24	0.67989168825053	15	23	"Heart"	"No"	0.3
25	0.703022592335569	20	23	"Heart"	"No"	0.3
26	0.681058601134215	20	23	"Heart"	"No"	0.3
27	0.7775	19	23	"Heart"	"No"	0.3
28	0.731012414218521	20	23	"Heart"	"No"	0.3
29	0.702375531268974	16	23	"Heart"	"No"	0.3
30	0.730973860744853	18	23	"Heart"	"No"	0.3
1	0.700304761904762	18	24	"Heart"	"No"	0.3
2	0.740626897389193	22	24	"Heart"	"No"	0.3
3	0.731694240196078	15	24	"Heart"	"No"	0.3
4	0.775808457711443	14	24	"Heart"	"No"	0.3
5	0.754261906582066	21	24	"Heart"	"No"	0.3
