"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
4	0.738940440224428	17	17	"Churn"	"No"	0.7
5	0.661635796809096	17	17	"Churn"	"No"	0.7
6	0.704962517569889	17	17	"Churn"	"No"	0.7
7	0.686383483033932	17	17	"Churn"	"No"	0.7
8	0.730455921592775	17	17	"Churn"	"No"	0.7
9	0.686214363045832	17	17	"Churn"	"No"	0.7
10	0.689759141134233	17	17	"Churn"	"No"	0.7
11	0.73190904089492	17	17	"Churn"	"No"	0.7
12	0.68782863394149	17	17	"Churn"	"No"	0.7
13	0.707414625447412	17	17	"Churn"	"No"	0.7
14	0.682793363499246	17	17	"Churn"	"No"	0.7
15	0.662449472096531	17	17	"Churn"	"No"	0.7
16	0.748251748251748	17	17	"Churn"	"No"	0.7
17	0.741609909305855	17	17	"Churn"	"No"	0.7
18	0.672510544654319	17	17	"Churn"	"No"	0.7
19	0.709389596391073	17	17	"Churn"	"No"	0.7
20	0.688917538998358	17	17	"Churn"	"No"	0.7
21	0.664490775757177	17	17	"Churn"	"No"	0.7
22	0.662064594356261	17	17	"Churn"	"No"	0.7
23	0.64953832532254	17	17	"Churn"	"No"	0.7
24	0.703314372187918	17	17	"Churn"	"No"	0.7
25	0.674934320648258	17	17	"Churn"	"No"	0.7
26	0.743188622754491	17	17	"Churn"	"No"	0.7
27	0.710381578346798	17	17	"Churn"	"No"	0.7
28	0.681418751328751	17	17	"Churn"	"No"	0.7
29	0.659284088034404	17	17	"Churn"	"No"	0.7
30	0.734841780638241	17	17	"Churn"	"No"	0.7
1	0.727981536926148	18	18	"Churn"	"No"	0.7
2	0.766106065270936	18	18	"Churn"	"No"	0.7
3	0.733191287878788	18	18	"Churn"	"No"	0.7
4	0.720166004208557	18	18	"Churn"	"No"	0.7
5	0.616689609963946	18	18	"Churn"	"No"	0.7
6	0.742092502338404	18	18	"Churn"	"No"	0.7
7	0.681263177957521	18	18	"Churn"	"No"	0.7
8	0.723644649621212	18	18	"Churn"	"No"	0.7
9	0.666499897372742	18	18	"Churn"	"No"	0.7
10	0.748640188834154	18	18	"Churn"	"No"	0.7
11	0.735879984118882	18	18	"Churn"	"No"	0.7
12	0.739737215909091	18	18	"Churn"	"No"	0.7
13	0.662087912087912	18	18	"Churn"	"No"	0.7
14	0.720190140507361	18	18	"Churn"	"No"	0.7
15	0.59763692082771	18	18	"Churn"	"No"	0.7
16	0.656577124384236	18	18	"Churn"	"No"	0.7
17	0.7115769752568	18	18	"Churn"	"No"	0.7
18	0.754728284124947	18	18	"Churn"	"No"	0.7
19	0.683638649425287	18	18	"Churn"	"No"	0.7
20	0.681258979885057	18	18	"Churn"	"No"	0.7
21	0.767839871374559	18	18	"Churn"	"No"	0.7
22	0.708816089046294	18	18	"Churn"	"No"	0.7
23	0.728825988543976	18	18	"Churn"	"No"	0.7
24	0.733145823782324	18	18	"Churn"	"No"	0.7
25	0.669556561085973	18	18	"Churn"	"No"	0.7
26	0.687466890626009	18	18	"Churn"	"No"	0.7
27	0.684861244237528	18	18	"Churn"	"No"	0.7
28	0.727099260287212	18	18	"Churn"	"No"	0.7
29	0.673348154944654	18	18	"Churn"	"No"	0.7
30	0.623052112319757	18	18	"Churn"	"No"	0.7
1	0.694368964016421	19	19	"Churn"	"No"	0.7
2	0.66141352126479	19	19	"Churn"	"No"	0.7
3	0.643006897208953	19	19	"Churn"	"No"	0.7
4	0.712288101130515	19	19	"Churn"	"No"	0.7
5	0.721571566337853	19	19	"Churn"	"No"	0.7
6	0.722457329904138	19	19	"Churn"	"No"	0.7
7	0.742933387152836	19	19	"Churn"	"No"	0.7
8	0.696494720965309	19	19	"Churn"	"No"	0.7
9	0.701432291666667	19	19	"Churn"	"No"	0.7
10	0.772449416223486	19	19	"Churn"	"No"	0.7
11	0.662199084330232	19	19	"Churn"	"No"	0.7
12	0.660904621435595	19	19	"Churn"	"No"	0.7
13	0.706759805974787	19	19	"Churn"	"No"	0.7
14	0.672702829085808	19	19	"Churn"	"No"	0.7
15	0.723243781577925	19	19	"Churn"	"No"	0.7
16	0.712553349637942	19	19	"Churn"	"No"	0.7
17	0.761697117690664	19	19	"Churn"	"No"	0.7
18	0.696623244641537	19	19	"Churn"	"No"	0.7
19	0.704682437801822	19	19	"Churn"	"No"	0.7
20	0.693970891478444	19	19	"Churn"	"No"	0.7
21	0.652128690483881	19	19	"Churn"	"No"	0.7
22	0.659553536727555	19	19	"Churn"	"No"	0.7
23	0.672436337700761	19	19	"Churn"	"No"	0.7
24	0.682629306795591	19	19	"Churn"	"No"	0.7
25	0.699988162878788	19	19	"Churn"	"No"	0.7
26	0.717046609386548	19	19	"Churn"	"No"	0.7
27	0.759276361935936	19	19	"Churn"	"No"	0.7
28	0.67373227317833	19	19	"Churn"	"No"	0.7
29	0.729028585884139	19	19	"Churn"	"No"	0.7
30	0.711333582834331	19	19	"Churn"	"No"	0.7
1	0.679897774327122	20	20	"Churn"	"No"	0.7
2	0.682726846790567	20	20	"Churn"	"No"	0.7
3	0.72581825786887	20	20	"Churn"	"No"	0.7
4	0.665146327282124	20	20	"Churn"	"No"	0.7
5	0.625424151696607	20	20	"Churn"	"No"	0.7
6	0.668642002658396	20	20	"Churn"	"No"	0.7
7	0.674024557968949	20	20	"Churn"	"No"	0.7
8	0.673786046016474	20	20	"Churn"	"No"	0.7
9	0.695245839431886	20	20	"Churn"	"No"	0.7
10	0.711034690799397	20	20	"Churn"	"No"	0.7
11	0.664059815321857	20	20	"Churn"	"No"	0.7
12	0.670152323190073	20	20	"Churn"	"No"	0.7
13	0.715874500998004	20	20	"Churn"	"No"	0.7
14	0.666686779297399	20	20	"Churn"	"No"	0.7
15	0.704797024469156	20	20	"Churn"	"No"	0.7
16	0.671596114091149	20	20	"Churn"	"No"	0.7
17	0.618674985766902	20	20	"Churn"	"No"	0.7
18	0.709299742810381	20	20	"Churn"	"No"	0.7
19	0.710039215686274	20	20	"Churn"	"No"	0.7
20	0.759262357944642	20	20	"Churn"	"No"	0.7
21	0.710646925190194	20	20	"Churn"	"No"	0.7
22	0.668182927254348	20	20	"Churn"	"No"	0.7
23	0.68889996553931	20	20	"Churn"	"No"	0.7
24	0.680865293560606	20	20	"Churn"	"No"	0.7
25	0.695084301435852	20	20	"Churn"	"No"	0.7
26	0.681737342941611	20	20	"Churn"	"No"	0.7
27	0.698311989171742	20	20	"Churn"	"No"	0.7
28	0.646081519010452	20	20	"Churn"	"No"	0.7
29	0.695123956488743	20	20	"Churn"	"No"	0.7
30	0.693766160979276	20	20	"Churn"	"No"	0.7
1	0.694109556791852	21	21	"Churn"	"No"	0.7
2	0.674060888219453	21	21	"Churn"	"No"	0.7
3	0.742353770260747	21	21	"Churn"	"No"	0.7
4	0.68635208363305	21	21	"Churn"	"No"	0.7
5	0.648701625665372	20	21	"Churn"	"No"	0.7
6	0.71272490530303	21	21	"Churn"	"No"	0.7
7	0.644692484543819	21	21	"Churn"	"No"	0.7
8	0.689047403381642	21	21	"Churn"	"No"	0.7
9	0.714754278342734	21	21	"Churn"	"No"	0.7
10	0.742559523809524	21	21	"Churn"	"No"	0.7
11	0.686734657867805	21	21	"Churn"	"No"	0.7
12	0.698223039215686	21	21	"Churn"	"No"	0.7
13	0.69005728314239	21	21	"Churn"	"No"	0.7
14	0.686351799242424	21	21	"Churn"	"No"	0.7
15	0.657661949630048	21	21	"Churn"	"No"	0.7
16	0.738509753677256	21	21	"Churn"	"No"	0.7
17	0.693960511033682	21	21	"Churn"	"No"	0.7
18	0.714518006298781	21	21	"Churn"	"No"	0.7
19	0.662632474943653	21	21	"Churn"	"No"	0.7
20	0.672504091653028	21	21	"Churn"	"No"	0.7
21	0.692305859649541	21	21	"Churn"	"No"	0.7
22	0.71430978191409	21	21	"Churn"	"No"	0.7
23	0.666221336960746	21	21	"Churn"	"No"	0.7
24	0.742074514991182	21	21	"Churn"	"No"	0.7
25	0.675388844194154	21	21	"Churn"	"No"	0.7
26	0.736105713175282	21	21	"Churn"	"No"	0.7
27	0.684894303355467	21	21	"Churn"	"No"	0.7
28	0.674582595497091	21	21	"Churn"	"No"	0.7
29	0.678819509866727	21	21	"Churn"	"No"	0.7
30	0.676627604166667	21	21	"Churn"	"No"	0.7
1	0.739623670938294	22	22	"Churn"	"No"	0.7
2	0.658450853943732	22	22	"Churn"	"No"	0.7
3	0.610059621229834	22	22	"Churn"	"No"	0.7
4	0.660365656696169	22	22	"Churn"	"No"	0.7
5	0.700489457831325	22	22	"Churn"	"No"	0.7
6	0.637495902982629	22	22	"Churn"	"No"	0.7
7	0.758003016591252	22	22	"Churn"	"No"	0.7
8	0.601735571317528	22	22	"Churn"	"No"	0.7
9	0.719758672699849	22	22	"Churn"	"No"	0.7
10	0.661016949152542	22	22	"Churn"	"No"	0.7
11	0.666196559575006	22	22	"Churn"	"No"	0.7
12	0.702804289819376	22	22	"Churn"	"No"	0.7
13	0.675534787906194	22	22	"Churn"	"No"	0.7
14	0.719256074442118	22	22	"Churn"	"No"	0.7
15	0.670880798440066	22	22	"Churn"	"No"	0.7
16	0.667557504374173	22	22	"Churn"	"No"	0.7
17	0.728452488687783	22	22	"Churn"	"No"	0.7
18	0.708875825884182	22	22	"Churn"	"No"	0.7
19	0.657837301587302	22	22	"Churn"	"No"	0.7
20	0.681612899689785	22	22	"Churn"	"No"	0.7
21	0.651480823079694	22	22	"Churn"	"No"	0.7
22	0.610064802309589	22	22	"Churn"	"No"	0.7
23	0.690928540864356	22	22	"Churn"	"No"	0.7
24	0.6679777122255	22	22	"Churn"	"No"	0.7
25	0.700788384096194	22	22	"Churn"	"No"	0.7
26	0.738260978043912	22	22	"Churn"	"No"	0.7
27	0.731290599061711	22	22	"Churn"	"No"	0.7
28	0.624200994318182	22	22	"Churn"	"No"	0.7
29	0.674201596806387	22	22	"Churn"	"No"	0.7
30	0.701937771257412	22	22	"Churn"	"No"	0.7
1	0.641231261022928	23	23	"Churn"	"No"	0.7
2	0.722887594111159	23	23	"Churn"	"No"	0.7
3	0.604060280804467	23	23	"Churn"	"No"	0.7
4	0.711695075757576	23	23	"Churn"	"No"	0.7
5	0.735798896613379	23	23	"Churn"	"No"	0.7
6	0.634728991286368	23	23	"Churn"	"No"	0.7
7	0.680297111742424	23	23	"Churn"	"No"	0.7
8	0.628069876921332	23	23	"Churn"	"No"	0.7
9	0.704661387485426	23	23	"Churn"	"No"	0.7
10	0.73984962406015	23	23	"Churn"	"No"	0.7
11	0.670028409090909	23	23	"Churn"	"No"	0.7
12	0.66750096026367	23	23	"Churn"	"No"	0.7
13	0.684013504773806	23	23	"Churn"	"No"	0.7
14	0.653719665016199	23	23	"Churn"	"No"	0.7
15	0.680636379104986	23	23	"Churn"	"No"	0.7
16	0.736449736845411	22	23	"Churn"	"No"	0.7
17	0.731443648968992	22	23	"Churn"	"No"	0.7
18	0.721896894280038	23	23	"Churn"	"No"	0.7
19	0.720061315496098	22	23	"Churn"	"No"	0.7
20	0.697731891183219	23	23	"Churn"	"No"	0.7
21	0.730966896099639	23	23	"Churn"	"No"	0.7
22	0.718138194662298	23	23	"Churn"	"No"	0.7
23	0.662477876106195	23	23	"Churn"	"No"	0.7
24	0.606815832225668	23	23	"Churn"	"No"	0.7
25	0.647580901295126	23	23	"Churn"	"No"	0.7
26	0.682473744784923	23	23	"Churn"	"No"	0.7
27	0.70135785075787	23	23	"Churn"	"No"	0.7
28	0.641621129326047	22	23	"Churn"	"No"	0.7
29	0.630981452583178	23	23	"Churn"	"No"	0.7
30	0.664115861371111	23	23	"Churn"	"No"	0.7
1	0.690280772392105	24	24	"Churn"	"No"	0.7
2	0.702261065554117	24	24	"Churn"	"No"	0.7
3	0.702105122016626	24	24	"Churn"	"No"	0.7
4	0.706141779788839	24	24	"Churn"	"No"	0.7
5	0.671483587016321	24	24	"Churn"	"No"	0.7
6	0.692432522577997	24	24	"Churn"	"No"	0.7
7	0.646922163014198	24	24	"Churn"	"No"	0.7
8	0.692209619273718	22	24	"Churn"	"No"	0.7
9	0.641778161415624	24	24	"Churn"	"No"	0.7
10	0.663421832491255	24	24	"Churn"	"No"	0.7
11	0.688875123589884	24	24	"Churn"	"No"	0.7
12	0.674806789709567	24	24	"Churn"	"No"	0.7
13	0.630835325279411	24	24	"Churn"	"No"	0.7
14	0.68540654057481	24	24	"Churn"	"No"	0.7
15	0.717738573147343	24	24	"Churn"	"No"	0.7
16	0.748002145347278	24	24	"Churn"	"No"	0.7
17	0.670957140901	23	24	"Churn"	"No"	0.7
18	0.739901366338285	24	24	"Churn"	"No"	0.7
19	0.683995470880717	24	24	"Churn"	"No"	0.7
20	0.691571682526404	24	24	"Churn"	"No"	0.7
21	0.689297385620915	24	24	"Churn"	"No"	0.7
22	0.693256864789711	24	24	"Churn"	"No"	0.7
23	0.668334628837932	24	24	"Churn"	"No"	0.7
24	0.615823910922344	24	24	"Churn"	"No"	0.7
25	0.656703769289148	24	24	"Churn"	"No"	0.7
26	0.66993987193503	22	24	"Churn"	"No"	0.7
27	0.70085756117967	24	24	"Churn"	"No"	0.7
28	0.695396681749623	24	24	"Churn"	"No"	0.7
29	0.707936871871298	24	24	"Churn"	"No"	0.7
30	0.689498525073746	24	24	"Churn"	"No"	0.7
1	0.695005363368195	25	25	"Churn"	"No"	0.7
2	0.714390928220715	25	25	"Churn"	"No"	0.7
3	0.686483283433134	25	25	"Churn"	"No"	0.7
4	0.663723445067856	25	25	"Churn"	"No"	0.7
5	0.649114271457086	25	25	"Churn"	"No"	0.7
6	0.654569706208426	25	25	"Churn"	"No"	0.7
7	0.715117871990661	25	25	"Churn"	"No"	0.7
8	0.640319361277445	25	25	"Churn"	"No"	0.7
9	0.704840319361277	25	25	"Churn"	"No"	0.7
10	0.656476286385652	25	25	"Churn"	"No"	0.7
11	0.723311755683869	25	25	"Churn"	"No"	0.7
12	0.67486376892421	25	25	"Churn"	"No"	0.7
13	0.700487045391034	25	25	"Churn"	"No"	0.7
14	0.662014793080262	25	25	"Churn"	"No"	0.7
15	0.614175651060897	25	25	"Churn"	"No"	0.7
16	0.688434827526832	25	25	"Churn"	"No"	0.7
17	0.694408376713879	25	25	"Churn"	"No"	0.7
18	0.60209081783601	25	25	"Churn"	"No"	0.7
19	0.649955497740655	25	25	"Churn"	"No"	0.7
20	0.716796216900787	22	25	"Churn"	"No"	0.7
21	0.667350021579629	25	25	"Churn"	"No"	0.7
22	0.656492660984848	25	25	"Churn"	"No"	0.7
23	0.667903904606032	25	25	"Churn"	"No"	0.7
24	0.699160930842347	25	25	"Churn"	"No"	0.7
25	0.665338599408721	25	25	"Churn"	"No"	0.7
26	0.650400246305419	25	25	"Churn"	"No"	0.7
27	0.697251288458535	25	25	"Churn"	"No"	0.7
28	0.628102261553589	25	25	"Churn"	"No"	0.7
29	0.641346504242803	25	25	"Churn"	"No"	0.7
30	0.740806380150642	25	25	"Churn"	"No"	0.7
1	0.720650748153906	23	26	"Churn"	"No"	0.7
2	0.652953649326361	26	26	"Churn"	"No"	0.7
3	0.680026337813223	24	26	"Churn"	"No"	0.7
4	0.639584981974853	26	26	"Churn"	"No"	0.7
5	0.63246443164476	26	26	"Churn"	"No"	0.7
6	0.685834872065418	26	26	"Churn"	"No"	0.7
7	0.717209202552689	26	26	"Churn"	"No"	0.7
8	0.584892786207456	26	26	"Churn"	"No"	0.7
9	0.663651495150089	26	26	"Churn"	"No"	0.7
10	0.688115981028625	26	26	"Churn"	"No"	0.7
11	0.689057886626437	26	26	"Churn"	"No"	0.7
12	0.67590317256556	26	26	"Churn"	"No"	0.7
13	0.708664305590691	26	26	"Churn"	"No"	0.7
14	0.700609468687998	26	26	"Churn"	"No"	0.7
15	0.714765798226164	26	26	"Churn"	"No"	0.7
16	0.693226012898144	26	26	"Churn"	"No"	0.7
17	0.721476036535304	26	26	"Churn"	"No"	0.7
18	0.652648550189534	26	26	"Churn"	"No"	0.7
19	0.658909468793936	26	26	"Churn"	"No"	0.7
20	0.688641450955633	25	26	"Churn"	"No"	0.7
21	0.617481984478936	26	26	"Churn"	"No"	0.7
22	0.677919161676647	25	26	"Churn"	"No"	0.7
23	0.677802183603592	26	26	"Churn"	"No"	0.7
24	0.70373627744511	25	26	"Churn"	"No"	0.7
25	0.718475473007298	26	26	"Churn"	"No"	0.7
26	0.671952819493803	26	26	"Churn"	"No"	0.7
27	0.677192850234264	26	26	"Churn"	"No"	0.7
28	0.675712127751403	25	26	"Churn"	"No"	0.7
29	0.636268939393939	25	26	"Churn"	"No"	0.7
30	0.710991651909942	26	26	"Churn"	"No"	0.7
1	0.652643292206778	27	27	"Churn"	"No"	0.7
2	0.693477996514032	27	27	"Churn"	"No"	0.7
3	0.688216039279869	27	27	"Churn"	"No"	0.7
4	0.660531433072417	26	27	"Churn"	"No"	0.7
5	0.637740198092108	26	27	"Churn"	"No"	0.7
6	0.698278041704925	25	27	"Churn"	"No"	0.7
7	0.723063361406602	27	27	"Churn"	"No"	0.7
8	0.562699720811329	27	27	"Churn"	"No"	0.7
9	0.632547898730059	26	27	"Churn"	"No"	0.7
10	0.676973693099674	27	27	"Churn"	"No"	0.7
11	0.662047811788515	27	27	"Churn"	"No"	0.7
12	0.638270184855984	27	27	"Churn"	"No"	0.7
13	0.667555894308943	27	27	"Churn"	"No"	0.7
14	0.736141990428458	27	27	"Churn"	"No"	0.7
15	0.674851080588786	27	27	"Churn"	"No"	0.7
16	0.652203505189723	27	27	"Churn"	"No"	0.7
17	0.640242421298096	26	27	"Churn"	"No"	0.7
18	0.703408803440425	27	27	"Churn"	"No"	0.7
19	0.690185036202735	26	27	"Churn"	"No"	0.7
20	0.658758015934707	25	27	"Churn"	"No"	0.7
21	0.661338904003109	26	27	"Churn"	"No"	0.7
22	0.69353727831028	27	27	"Churn"	"No"	0.7
23	0.640592928981938	26	27	"Churn"	"No"	0.7
24	0.708569132755553	24	27	"Churn"	"No"	0.7
25	0.64433306955069	27	27	"Churn"	"No"	0.7
26	0.645702601233575	26	27	"Churn"	"No"	0.7
27	0.688773797535127	27	27	"Churn"	"No"	0.7
28	0.653052822265223	26	27	"Churn"	"No"	0.7
29	0.695096736080343	27	27	"Churn"	"No"	0.7
30	0.694345727132612	27	27	"Churn"	"No"	0.7
1	0.739006051714653	28	28	"Churn"	"No"	0.7
2	0.665177741707659	28	28	"Churn"	"No"	0.7
3	0.674681263858093	27	28	"Churn"	"No"	0.7
4	0.646285595293873	28	28	"Churn"	"No"	0.7
5	0.643847497738734	27	28	"Churn"	"No"	0.7
6	0.65576096249396	28	28	"Churn"	"No"	0.7
7	0.698630850122338	27	28	"Churn"	"No"	0.7
8	0.650351858534825	24	28	"Churn"	"No"	0.7
9	0.646393745276122	27	28	"Churn"	"No"	0.7
10	0.715883696074621	28	28	"Churn"	"No"	0.7
11	0.743409234995773	27	28	"Churn"	"No"	0.7
12	0.690986068035248	28	28	"Churn"	"No"	0.7
13	0.68135825758875	28	28	"Churn"	"No"	0.7
14	0.664568248860284	27	28	"Churn"	"No"	0.7
15	0.709143864581224	28	28	"Churn"	"No"	0.7
16	0.699155354449472	27	28	"Churn"	"No"	0.7
17	0.67122398877718	27	28	"Churn"	"No"	0.7
18	0.648470899727944	28	28	"Churn"	"No"	0.7
19	0.63537659832257	27	28	"Churn"	"No"	0.7
20	0.707822085889571	28	28	"Churn"	"No"	0.7
21	0.629869752634575	28	28	"Churn"	"No"	0.7
22	0.728370098039216	28	28	"Churn"	"No"	0.7
23	0.669513978804009	27	28	"Churn"	"No"	0.7
24	0.663368728858711	28	28	"Churn"	"No"	0.7
25	0.660863732585044	28	28	"Churn"	"No"	0.7
26	0.656103026614287	28	28	"Churn"	"No"	0.7
27	0.675367015461502	28	28	"Churn"	"No"	0.7
28	0.620072107505736	22	28	"Churn"	"No"	0.7
29	0.72700432844499	28	28	"Churn"	"No"	0.7
30	0.726244425262552	28	28	"Churn"	"No"	0.7
1	0.662471266533519	28	29	"Churn"	"No"	0.7
2	0.620612142137822	28	29	"Churn"	"No"	0.7
3	0.651177601997274	29	29	"Churn"	"No"	0.7
4	0.745158617424242	29	29	"Churn"	"No"	0.7
5	0.646031808006663	27	29	"Churn"	"No"	0.7
6	0.704703146198075	28	29	"Churn"	"No"	0.7
7	0.64441688712522	29	29	"Churn"	"No"	0.7
8	0.643633894746451	25	29	"Churn"	"No"	0.7
9	0.695648874272704	28	29	"Churn"	"No"	0.7
10	0.642891716662208	29	29	"Churn"	"No"	0.7
11	0.669190084219805	27	29	"Churn"	"No"	0.7
12	0.674920874694289	29	29	"Churn"	"No"	0.7
13	0.663541194650679	29	29	"Churn"	"No"	0.7
14	0.655981645362176	29	29	"Churn"	"No"	0.7
15	0.715690104166667	29	29	"Churn"	"No"	0.7
16	0.655334902140848	27	29	"Churn"	"No"	0.7
17	0.66921309127864	29	29	"Churn"	"No"	0.7
18	0.701854674796748	28	29	"Churn"	"No"	0.7
19	0.748521803399852	29	29	"Churn"	"No"	0.7
20	0.671112130128524	28	29	"Churn"	"No"	0.7
21	0.770029760854478	29	29	"Churn"	"No"	0.7
22	0.675698340874812	29	29	"Churn"	"No"	0.7
23	0.734350034823221	29	29	"Churn"	"No"	0.7
24	0.715970068429085	29	29	"Churn"	"No"	0.7
25	0.695581724405495	29	29	"Churn"	"No"	0.7
26	0.68322754068692	29	29	"Churn"	"No"	0.7
27	0.60621921182266	29	29	"Churn"	"No"	0.7
28	0.6716703181341	29	29	"Churn"	"No"	0.7
29	0.676108374384236	29	29	"Churn"	"No"	0.7
30	0.691063023412189	29	29	"Churn"	"No"	0.7
1	0.706150268105175	30	30	"Churn"	"No"	0.7
2	0.661059153612345	28	30	"Churn"	"No"	0.7
3	0.668820803602273	28	30	"Churn"	"No"	0.7
4	0.66319397993311	30	30	"Churn"	"No"	0.7
5	0.649190488236782	27	30	"Churn"	"No"	0.7
6	0.672691993464052	30	30	"Churn"	"No"	0.7
7	0.680577147298873	29	30	"Churn"	"No"	0.7
8	0.658273546461574	29	30	"Churn"	"No"	0.7
9	0.73090142829382	30	30	"Churn"	"No"	0.7
10	0.656547759178262	30	30	"Churn"	"No"	0.7
11	0.680860685081207	30	30	"Churn"	"No"	0.7
12	0.729598721590909	30	30	"Churn"	"No"	0.7
13	0.682036528716216	24	30	"Churn"	"No"	0.7
14	0.743966607639767	26	30	"Churn"	"No"	0.7
15	0.69068502130449	29	30	"Churn"	"No"	0.7
16	0.713401214267645	29	30	"Churn"	"No"	0.7
17	0.689766808712121	29	30	"Churn"	"No"	0.7
18	0.675161387631976	30	30	"Churn"	"No"	0.7
19	0.701903617505692	29	30	"Churn"	"No"	0.7
20	0.689649421658904	30	30	"Churn"	"No"	0.7
21	0.66943082788671	30	30	"Churn"	"No"	0.7
22	0.64491927589924	30	30	"Churn"	"No"	0.7
23	0.732997126963751	30	30	"Churn"	"No"	0.7
24	0.669187958218597	30	30	"Churn"	"No"	0.7
25	0.715342294821621	30	30	"Churn"	"No"	0.7
26	0.68193665158371	29	30	"Churn"	"No"	0.7
27	0.680634960789274	30	30	"Churn"	"No"	0.7
28	0.683101812153433	30	30	"Churn"	"No"	0.7
29	0.632007870190439	30	30	"Churn"	"No"	0.7
30	0.713556703356189	29	30	"Churn"	"No"	0.7
1	0.816874619598296	1	1	"Heart"	"Yes"	0
2	0.792530962692805	1	1	"Heart"	"Yes"	0
3	0.841755217491018	1	1	"Heart"	"Yes"	0
4	0.804317494767847	1	1	"Heart"	"Yes"	0
5	0.82703488372093	1	1	"Heart"	"Yes"	0
6	0.806142769607843	1	1	"Heart"	"Yes"	0
7	0.775500625782228	1	1	"Heart"	"Yes"	0
8	0.786019536019536	1	1	"Heart"	"Yes"	0
9	0.801760777170613	1	1	"Heart"	"Yes"	0
10	0.850185528756957	1	1	"Heart"	"Yes"	0
11	0.797465886939571	1	1	"Heart"	"Yes"	0
12	0.806147291539866	1	1	"Heart"	"Yes"	0
13	0.791458072590738	1	1	"Heart"	"Yes"	0
14	0.760869565217391	1	1	"Heart"	"Yes"	0
15	0.821591600730371	1	1	"Heart"	"Yes"	0
16	0.771490414347557	1	1	"Heart"	"Yes"	0
17	0.801190476190476	1	1	"Heart"	"Yes"	0
18	0.834148765384909	1	1	"Heart"	"Yes"	0
19	0.794129189231614	1	1	"Heart"	"Yes"	0
20	0.804190476190476	1	1	"Heart"	"Yes"	0
21	0.824059353471118	1	1	"Heart"	"Yes"	0
22	0.800060864272672	1	1	"Heart"	"Yes"	0
23	0.80530303030303	1	1	"Heart"	"Yes"	0
24	0.825797872340426	1	1	"Heart"	"Yes"	0
25	0.827192164179104	1	1	"Heart"	"Yes"	0
26	0.841804029304029	1	1	"Heart"	"Yes"	0
27	0.813743781094527	1	1	"Heart"	"Yes"	0
28	0.786153846153846	1	1	"Heart"	"Yes"	0
29	0.752206616010438	1	1	"Heart"	"Yes"	0
30	0.77237230058172	1	1	"Heart"	"Yes"	0
1	0.854575782849344	2	2	"Heart"	"Yes"	0
2	0.7663171491528	1	2	"Heart"	"Yes"	0
3	0.798160173160173	1	2	"Heart"	"Yes"	0
4	0.819045035268584	2	2	"Heart"	"Yes"	0
5	0.786254873480621	1	2	"Heart"	"Yes"	0
6	0.86122557997558	2	2	"Heart"	"Yes"	0
7	0.840725806451613	2	2	"Heart"	"Yes"	0
8	0.833716299019608	2	2	"Heart"	"Yes"	0
9	0.836666666666667	2	2	"Heart"	"Yes"	0
10	0.793939393939394	2	2	"Heart"	"Yes"	0
11	0.824134240501491	2	2	"Heart"	"Yes"	0
12	0.782071339173967	1	2	"Heart"	"Yes"	0
13	0.8077653673733	1	2	"Heart"	"Yes"	0
14	0.771299751243781	1	2	"Heart"	"Yes"	0
15	0.799319727891156	1	2	"Heart"	"Yes"	0
16	0.841638095238095	2	2	"Heart"	"Yes"	0
17	0.819660322996436	1	2	"Heart"	"Yes"	0
18	0.841538461538462	1	2	"Heart"	"Yes"	0
19	0.836518614784802	2	2	"Heart"	"Yes"	0
20	0.822654021127304	1	2	"Heart"	"Yes"	0
21	0.835789392892778	2	2	"Heart"	"Yes"	0
22	0.795321859125028	1	2	"Heart"	"Yes"	0
23	0.844489981785064	2	2	"Heart"	"Yes"	0
24	0.785523504273504	2	2	"Heart"	"Yes"	0
25	0.853123067408782	2	2	"Heart"	"Yes"	0
26	0.810263973980788	2	2	"Heart"	"Yes"	0
27	0.811363636363636	1	2	"Heart"	"Yes"	0
28	0.808274661215838	2	2	"Heart"	"Yes"	0
29	0.83672514619883	2	2	"Heart"	"Yes"	0
30	0.84678171641791	2	2	"Heart"	"Yes"	0
1	0.888326041906516	3	3	"Heart"	"Yes"	0
2	0.883928571428571	3	3	"Heart"	"Yes"	0
3	0.886910232843137	3	3	"Heart"	"Yes"	0
4	0.914231601731602	3	3	"Heart"	"Yes"	0
5	0.890840112640801	3	3	"Heart"	"Yes"	0
6	0.853270321361059	3	3	"Heart"	"Yes"	0
7	0.863880574103922	3	3	"Heart"	"Yes"	0
8	0.850007631257631	3	3	"Heart"	"Yes"	0
9	0.887736494187372	3	3	"Heart"	"Yes"	0
10	0.846774193548387	3	3	"Heart"	"Yes"	0
11	0.898793260473588	3	3	"Heart"	"Yes"	0
12	0.865681818181818	3	3	"Heart"	"Yes"	0
13	0.862807692307692	3	3	"Heart"	"Yes"	0
14	0.908055555555556	3	3	"Heart"	"Yes"	0
15	0.824672854534388	3	3	"Heart"	"Yes"	0
16	0.872564935064935	3	3	"Heart"	"Yes"	0
17	0.861457699330493	3	3	"Heart"	"Yes"	0
18	0.863586744639376	3	3	"Heart"	"Yes"	0
19	0.886488131466829	3	3	"Heart"	"Yes"	0
20	0.877450980392157	3	3	"Heart"	"Yes"	0
21	0.858516483516483	3	3	"Heart"	"Yes"	0
