"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_y"
3	0.712214895429392	8	8	"Wine"	0.225
4	0.738363733840211	8	8	"Wine"	0.225
5	0.690315240045451	8	8	"Wine"	0.225
6	0.737580191697041	8	8	"Wine"	0.225
7	0.709116206992197	8	8	"Wine"	0.225
8	0.761008559038116	8	8	"Wine"	0.225
9	0.746325051759834	8	8	"Wine"	0.225
10	0.72882415738905	8	8	"Wine"	0.225
11	0.691891523333511	8	8	"Wine"	0.225
12	0.721999783735725	8	8	"Wine"	0.225
13	0.717729699266746	8	8	"Wine"	0.225
14	0.72127369572625	8	8	"Wine"	0.225
15	0.750998225377107	8	8	"Wine"	0.225
16	0.665190881430066	8	8	"Wine"	0.225
17	0.711366734933573	8	8	"Wine"	0.225
18	0.728700179297938	8	8	"Wine"	0.225
19	0.693363063688757	8	8	"Wine"	0.225
20	0.719071747426021	8	8	"Wine"	0.225
21	0.716594514885376	8	8	"Wine"	0.225
22	0.70430285268381	8	8	"Wine"	0.225
23	0.712340012852031	8	8	"Wine"	0.225
24	0.730329035073561	8	8	"Wine"	0.225
25	0.732037555447761	8	8	"Wine"	0.225
26	0.722787611950173	8	8	"Wine"	0.225
27	0.728262733664895	8	8	"Wine"	0.225
28	0.713562363419935	8	8	"Wine"	0.225
29	0.683390562826598	8	8	"Wine"	0.225
30	0.703856358886545	8	8	"Wine"	0.225
1	0.687033792088003	9	9	"Wine"	0.225
2	0.665868355995056	9	9	"Wine"	0.225
3	0.6995	9	9	"Wine"	0.225
4	0.695348385273126	9	9	"Wine"	0.225
5	0.717401468985335	9	9	"Wine"	0.225
6	0.679803809964248	9	9	"Wine"	0.225
7	0.693298529411765	9	9	"Wine"	0.225
8	0.707247848771446	9	9	"Wine"	0.225
9	0.69027289774072	9	9	"Wine"	0.225
10	0.724307307087765	9	9	"Wine"	0.225
11	0.692205453610015	9	9	"Wine"	0.225
12	0.69013193965441	9	9	"Wine"	0.225
13	0.691101737382313	9	9	"Wine"	0.225
14	0.701189927836634	9	9	"Wine"	0.225
15	0.690134153323142	9	9	"Wine"	0.225
16	0.671408493391652	9	9	"Wine"	0.225
17	0.699298184929636	9	9	"Wine"	0.225
18	0.697519733573755	9	9	"Wine"	0.225
19	0.695872058627073	9	9	"Wine"	0.225
20	0.720748442668853	9	9	"Wine"	0.225
21	0.706041206464642	9	9	"Wine"	0.225
22	0.709134845869888	9	9	"Wine"	0.225
23	0.702927041111755	9	9	"Wine"	0.225
24	0.687433833461103	9	9	"Wine"	0.225
25	0.731720553297717	9	9	"Wine"	0.225
26	0.664281364190012	9	9	"Wine"	0.225
27	0.715264076822348	9	9	"Wine"	0.225
28	0.703683325092558	9	9	"Wine"	0.225
29	0.717428642994311	9	9	"Wine"	0.225
30	0.706178621459268	9	9	"Wine"	0.225
1	0.689840823970037	10	10	"Wine"	0.225
2	0.693889705882353	10	10	"Wine"	0.225
3	0.679711154261566	10	10	"Wine"	0.225
4	0.694679021033701	10	10	"Wine"	0.225
5	0.705127470725148	10	10	"Wine"	0.225
6	0.697356421148631	10	10	"Wine"	0.225
7	0.684543789602619	10	10	"Wine"	0.225
8	0.665687091340494	10	10	"Wine"	0.225
9	0.630559274133571	10	10	"Wine"	0.225
10	0.707804346932906	10	10	"Wine"	0.225
11	0.703923933209648	10	10	"Wine"	0.225
12	0.704072610476551	10	10	"Wine"	0.225
13	0.681799770069753	10	10	"Wine"	0.225
14	0.706748390219143	10	10	"Wine"	0.225
15	0.706783064164121	10	10	"Wine"	0.225
16	0.679072497251775	10	10	"Wine"	0.225
17	0.683204813026535	10	10	"Wine"	0.225
18	0.676738358076386	10	10	"Wine"	0.225
19	0.68276691802422	10	10	"Wine"	0.225
20	0.702542874932748	10	10	"Wine"	0.225
21	0.626253279402098	10	10	"Wine"	0.225
22	0.680669573341638	10	10	"Wine"	0.225
23	0.695508856853461	10	10	"Wine"	0.225
24	0.670814390852065	10	10	"Wine"	0.225
25	0.687811764705882	10	10	"Wine"	0.225
26	0.663643521538073	10	10	"Wine"	0.225
27	0.675818520073716	10	10	"Wine"	0.225
28	0.677289393939394	10	10	"Wine"	0.225
29	0.686600626286995	10	10	"Wine"	0.225
30	0.673792201921726	10	10	"Wine"	0.225
1	0.669192857100747	11	11	"Wine"	0.225
2	0.697642087683661	11	11	"Wine"	0.225
3	0.677298924705965	11	11	"Wine"	0.225
4	0.656508747930017	11	11	"Wine"	0.225
5	0.66582374435173	11	11	"Wine"	0.225
6	0.68856800837947	11	11	"Wine"	0.225
7	0.698002164556328	11	11	"Wine"	0.225
8	0.689630793164578	11	11	"Wine"	0.225
9	0.688285245090049	11	11	"Wine"	0.225
10	0.674080537550158	11	11	"Wine"	0.225
11	0.686580953114174	11	11	"Wine"	0.225
12	0.693528541851523	11	11	"Wine"	0.225
13	0.664364705882353	11	11	"Wine"	0.225
14	0.673825145873181	11	11	"Wine"	0.225
15	0.690747012974468	11	11	"Wine"	0.225
16	0.651615000178914	11	11	"Wine"	0.225
17	0.681395048839609	11	11	"Wine"	0.225
18	0.657457953501519	11	11	"Wine"	0.225
19	0.654224962904669	11	11	"Wine"	0.225
20	0.674867563162184	11	11	"Wine"	0.225
21	0.622352431089409	11	11	"Wine"	0.225
22	0.727009367695941	11	11	"Wine"	0.225
23	0.699737878787879	11	11	"Wine"	0.225
24	0.692654468310793	11	11	"Wine"	0.225
25	0.652891138117839	11	11	"Wine"	0.225
26	0.669443412744734	11	11	"Wine"	0.225
27	0.699095967026295	11	11	"Wine"	0.225
28	0.65188709442747	11	11	"Wine"	0.225
29	0.689434172069537	11	11	"Wine"	0.225
30	0.659742576780935	11	11	"Wine"	0.225
1	0.648522626441881	12	12	"Wine"	0.225
2	0.66774500127938	12	12	"Wine"	0.225
3	0.662506620354974	12	12	"Wine"	0.225
4	0.669418430502174	12	12	"Wine"	0.225
5	0.673649761262564	12	12	"Wine"	0.225
6	0.710150740703161	12	12	"Wine"	0.225
7	0.671984941047827	12	12	"Wine"	0.225
8	0.662187904455773	12	12	"Wine"	0.225
9	0.675018401120688	12	12	"Wine"	0.225
10	0.655599908346499	12	12	"Wine"	0.225
11	0.643585355640918	12	12	"Wine"	0.225
12	0.658312958435208	12	12	"Wine"	0.225
13	0.663066352311236	12	12	"Wine"	0.225
14	0.644000967734032	12	12	"Wine"	0.225
15	0.653038645680511	12	12	"Wine"	0.225
16	0.645780839543237	12	12	"Wine"	0.225
17	0.669872546719837	12	12	"Wine"	0.225
18	0.649625126586401	12	12	"Wine"	0.225
19	0.646590827273382	12	12	"Wine"	0.225
20	0.654305433502514	12	12	"Wine"	0.225
21	0.636980303030303	12	12	"Wine"	0.225
22	0.634185137635464	12	12	"Wine"	0.225
23	0.650464559641086	12	12	"Wine"	0.225
24	0.650084409864944	12	12	"Wine"	0.225
25	0.656529653588423	12	12	"Wine"	0.225
26	0.664393705832925	12	12	"Wine"	0.225
27	0.647172881190057	12	12	"Wine"	0.225
28	0.65078179374565	12	12	"Wine"	0.225
29	0.659756811746452	12	12	"Wine"	0.225
30	0.660600975083911	12	12	"Wine"	0.225
1	0.677355555287563	13	13	"Wine"	0.225
2	0.673348795451145	13	13	"Wine"	0.225
3	0.673338304776664	13	13	"Wine"	0.225
4	0.66728090991898	13	13	"Wine"	0.225
5	0.68128662986926	13	13	"Wine"	0.225
6	0.646886184246505	13	13	"Wine"	0.225
7	0.672295108519598	13	13	"Wine"	0.225
8	0.690126852899199	13	13	"Wine"	0.225
9	0.620381924055588	13	13	"Wine"	0.225
10	0.688553202454576	13	13	"Wine"	0.225
11	0.67173151100443	13	13	"Wine"	0.225
12	0.646536086789689	13	13	"Wine"	0.225
13	0.645638689039325	13	13	"Wine"	0.225
14	0.646615151515151	13	13	"Wine"	0.225
15	0.654425391771433	13	13	"Wine"	0.225
16	0.654949754880061	13	13	"Wine"	0.225
17	0.649522727272727	13	13	"Wine"	0.225
18	0.669023692664111	13	13	"Wine"	0.225
19	0.634748825336187	13	13	"Wine"	0.225
20	0.652311772166494	13	13	"Wine"	0.225
21	0.659654445541056	13	13	"Wine"	0.225
22	0.616323507406853	13	13	"Wine"	0.225
23	0.621144574041904	13	13	"Wine"	0.225
24	0.668722003590794	13	13	"Wine"	0.225
25	0.666430930878167	13	13	"Wine"	0.225
26	0.64429539295393	13	13	"Wine"	0.225
27	0.647085260150594	13	13	"Wine"	0.225
28	0.673983420348435	13	13	"Wine"	0.225
29	0.658255756240467	13	13	"Wine"	0.225
30	0.608730212420511	13	13	"Wine"	0.225
1	0.661244540828893	14	14	"Wine"	0.225
2	0.645248846895535	14	14	"Wine"	0.225
3	0.658614087444269	14	14	"Wine"	0.225
4	0.626199177706715	14	14	"Wine"	0.225
5	0.647523427041499	14	14	"Wine"	0.225
6	0.65224454882332	14	14	"Wine"	0.225
7	0.614335035517302	14	14	"Wine"	0.225
8	0.633165903208881	14	14	"Wine"	0.225
9	0.643129736338765	14	14	"Wine"	0.225
10	0.665046769516022	14	14	"Wine"	0.225
11	0.665854923185375	14	14	"Wine"	0.225
12	0.633811605106342	14	14	"Wine"	0.225
13	0.653355784324463	14	14	"Wine"	0.225
14	0.648218609477689	14	14	"Wine"	0.225
15	0.667801706181739	14	14	"Wine"	0.225
16	0.669787271989274	14	14	"Wine"	0.225
17	0.667547733552898	14	14	"Wine"	0.225
18	0.632415402283485	14	14	"Wine"	0.225
19	0.683916693535867	14	14	"Wine"	0.225
20	0.62607627010506	14	14	"Wine"	0.225
21	0.672539393939394	14	14	"Wine"	0.225
22	0.653961764705882	14	14	"Wine"	0.225
23	0.634782294880817	14	14	"Wine"	0.225
24	0.631404973646556	14	14	"Wine"	0.225
25	0.66768546480893	14	14	"Wine"	0.225
26	0.653594129131658	14	14	"Wine"	0.225
27	0.682389937106918	14	14	"Wine"	0.225
28	0.674782781268024	14	14	"Wine"	0.225
29	0.6135163848571	14	14	"Wine"	0.225
30	0.645069008857676	14	14	"Wine"	0.225
1	0.649413952104715	15	15	"Wine"	0.225
2	0.628862540749412	15	15	"Wine"	0.225
3	0.597696731753926	15	15	"Wine"	0.225
4	0.656351457252678	15	15	"Wine"	0.225
5	0.648820460273714	15	15	"Wine"	0.225
6	0.635276432319491	15	15	"Wine"	0.225
7	0.655595063232186	15	15	"Wine"	0.225
8	0.645886756249371	15	15	"Wine"	0.225
9	0.650794750520391	15	15	"Wine"	0.225
10	0.621212930645583	15	15	"Wine"	0.225
11	0.658027043711565	15	15	"Wine"	0.225
12	0.642534096530281	15	15	"Wine"	0.225
13	0.629296584664498	15	15	"Wine"	0.225
14	0.650656207707102	15	15	"Wine"	0.225
15	0.61464301033569	15	15	"Wine"	0.225
16	0.605298518629358	15	15	"Wine"	0.225
17	0.641996941506308	15	15	"Wine"	0.225
18	0.625699252707031	15	15	"Wine"	0.225
19	0.627800367809503	15	15	"Wine"	0.225
20	0.611386968754076	15	15	"Wine"	0.225
21	0.632869690347389	15	15	"Wine"	0.225
22	0.635972036293321	15	15	"Wine"	0.225
23	0.623155400334116	15	15	"Wine"	0.225
24	0.623511895855155	15	15	"Wine"	0.225
25	0.643698511785249	15	15	"Wine"	0.225
26	0.633939861263752	15	15	"Wine"	0.225
27	0.627822400713967	15	15	"Wine"	0.225
28	0.634416162122786	15	15	"Wine"	0.225
29	0.653774841855173	15	15	"Wine"	0.225
30	0.648299295691706	15	15	"Wine"	0.225
1	0.641074525528591	16	16	"Wine"	0.225
2	0.626076467992223	16	16	"Wine"	0.225
3	0.644788624545908	16	16	"Wine"	0.225
4	0.643847074667066	16	16	"Wine"	0.225
5	0.632024434876848	16	16	"Wine"	0.225
6	0.619045108994858	16	16	"Wine"	0.225
7	0.636123849102569	16	16	"Wine"	0.225
8	0.639706100330244	16	16	"Wine"	0.225
9	0.634648222519708	16	16	"Wine"	0.225
10	0.64331855082556	16	16	"Wine"	0.225
11	0.638490566037736	16	16	"Wine"	0.225
12	0.652711866466553	16	16	"Wine"	0.225
13	0.643660872091616	16	16	"Wine"	0.225
14	0.642572374154948	16	16	"Wine"	0.225
15	0.619878431794027	16	16	"Wine"	0.225
16	0.652134193152157	16	16	"Wine"	0.225
17	0.629713509909109	16	16	"Wine"	0.225
18	0.641132098830937	16	16	"Wine"	0.225
19	0.637738986613167	16	16	"Wine"	0.225
20	0.638552611542561	16	16	"Wine"	0.225
21	0.617604560739807	16	16	"Wine"	0.225
22	0.651343839069088	16	16	"Wine"	0.225
23	0.65648923515417	16	16	"Wine"	0.225
24	0.634599664480708	16	16	"Wine"	0.225
25	0.67246333317486	16	16	"Wine"	0.225
26	0.653655652650452	16	16	"Wine"	0.225
27	0.621403420673494	16	16	"Wine"	0.225
28	0.616948235561374	16	16	"Wine"	0.225
29	0.601652862736607	16	16	"Wine"	0.225
30	0.625398678245285	16	16	"Wine"	0.225
1	0.589415896290944	17	17	"Wine"	0.225
2	0.626811964220277	17	17	"Wine"	0.225
3	0.657252373620734	17	17	"Wine"	0.225
4	0.630173458612331	17	17	"Wine"	0.225
5	0.6396879503381	17	17	"Wine"	0.225
6	0.636002653132532	17	17	"Wine"	0.225
7	0.666095403903931	17	17	"Wine"	0.225
8	0.62700941215023	17	17	"Wine"	0.225
9	0.624587503299974	17	17	"Wine"	0.225
10	0.621755809312771	17	17	"Wine"	0.225
11	0.647623249307986	17	17	"Wine"	0.225
12	0.652481226424888	17	17	"Wine"	0.225
13	0.65014782507773	17	17	"Wine"	0.225
14	0.619403406389655	17	17	"Wine"	0.225
15	0.626119618173408	17	17	"Wine"	0.225
16	0.646501561802767	17	17	"Wine"	0.225
17	0.619148845192936	17	17	"Wine"	0.225
18	0.655102232283369	17	17	"Wine"	0.225
19	0.647449943103407	17	17	"Wine"	0.225
20	0.645465679537222	17	17	"Wine"	0.225
21	0.660923199244367	17	17	"Wine"	0.225
22	0.586180303030303	17	17	"Wine"	0.225
23	0.609444317133506	17	17	"Wine"	0.225
24	0.646678742861998	17	17	"Wine"	0.225
25	0.659663094539049	17	17	"Wine"	0.225
26	0.64748742975451	17	17	"Wine"	0.225
27	0.636797845279066	17	17	"Wine"	0.225
28	0.650268530353311	17	17	"Wine"	0.225
29	0.641154945475068	17	17	"Wine"	0.225
30	0.626631174208814	17	17	"Wine"	0.225
1	0.62658599843266	18	18	"Wine"	0.225
2	0.606826608377843	18	18	"Wine"	0.225
3	0.604643662850697	18	18	"Wine"	0.225
4	0.634980701161488	18	18	"Wine"	0.225
5	0.667313493286907	18	18	"Wine"	0.225
6	0.66683849321336	18	18	"Wine"	0.225
7	0.654729579546205	18	18	"Wine"	0.225
8	0.604909160726714	18	18	"Wine"	0.225
9	0.639929090663091	18	18	"Wine"	0.225
10	0.627528339631029	18	18	"Wine"	0.225
11	0.629385006733503	18	18	"Wine"	0.225
12	0.639547967823629	18	18	"Wine"	0.225
13	0.659322541966427	18	18	"Wine"	0.225
14	0.641648960047883	18	18	"Wine"	0.225
15	0.673886962309094	18	18	"Wine"	0.225
16	0.609750688144471	18	18	"Wine"	0.225
17	0.635822696425509	18	18	"Wine"	0.225
18	0.670113908872902	18	18	"Wine"	0.225
19	0.605706673555084	18	18	"Wine"	0.225
20	0.636551506127321	18	18	"Wine"	0.225
21	0.636943458551499	18	18	"Wine"	0.225
22	0.643148789134191	18	18	"Wine"	0.225
23	0.643246020902248	18	18	"Wine"	0.225
24	0.666333308866706	18	18	"Wine"	0.225
25	0.637225689792927	18	18	"Wine"	0.225
26	0.64097900029577	18	18	"Wine"	0.225
27	0.648271221532091	18	18	"Wine"	0.225
28	0.648395176252319	18	18	"Wine"	0.225
29	0.632068110616446	18	18	"Wine"	0.225
30	0.638858184701706	18	18	"Wine"	0.225
1	0.627159026876057	19	19	"Wine"	0.225
2	0.64975303030303	19	19	"Wine"	0.225
3	0.647762956038161	19	19	"Wine"	0.225
4	0.628004365600994	19	19	"Wine"	0.225
5	0.659282118781238	19	19	"Wine"	0.225
6	0.641425396320075	19	19	"Wine"	0.225
7	0.59854584912618	19	19	"Wine"	0.225
8	0.645590223794802	19	19	"Wine"	0.225
9	0.664694289091153	19	19	"Wine"	0.225
10	0.632976149643531	19	19	"Wine"	0.225
11	0.6312804748781	19	19	"Wine"	0.225
12	0.65851721675062	19	19	"Wine"	0.225
13	0.631025313249961	19	19	"Wine"	0.225
14	0.635689611331965	19	19	"Wine"	0.225
15	0.655469001598075	19	19	"Wine"	0.225
16	0.649741167069165	19	19	"Wine"	0.225
17	0.64833180891575	19	19	"Wine"	0.225
18	0.636313057495324	19	19	"Wine"	0.225
19	0.668455967845697	19	19	"Wine"	0.225
20	0.661217102873883	19	19	"Wine"	0.225
21	0.646158320868058	19	19	"Wine"	0.225
22	0.65362924313017	19	19	"Wine"	0.225
23	0.660444998695285	19	19	"Wine"	0.225
24	0.641807293697782	19	19	"Wine"	0.225
25	0.621305964599137	19	19	"Wine"	0.225
26	0.635862508268614	19	19	"Wine"	0.225
27	0.639491176470588	19	19	"Wine"	0.225
28	0.611174170390796	19	19	"Wine"	0.225
29	0.633528638703318	19	19	"Wine"	0.225
30	0.634119188550276	19	19	"Wine"	0.225
1	0.631267302839503	20	20	"Wine"	0.225
2	0.652076564572458	20	20	"Wine"	0.225
3	0.642725765427403	20	20	"Wine"	0.225
4	0.650165793962237	20	20	"Wine"	0.225
5	0.652620668703872	20	20	"Wine"	0.225
6	0.6760166722992	20	20	"Wine"	0.225
7	0.637525687730606	20	20	"Wine"	0.225
8	0.634115786105426	20	20	"Wine"	0.225
9	0.636275097392868	20	20	"Wine"	0.225
10	0.649913720010987	20	20	"Wine"	0.225
11	0.631025293586269	20	20	"Wine"	0.225
12	0.648737170905846	20	20	"Wine"	0.225
13	0.645350848391749	20	20	"Wine"	0.225
14	0.645054545454545	20	20	"Wine"	0.225
15	0.655562223097959	20	20	"Wine"	0.225
16	0.652651393018785	20	20	"Wine"	0.225
17	0.634520587807362	20	20	"Wine"	0.225
18	0.628380868802106	20	20	"Wine"	0.225
19	0.629394760614273	20	20	"Wine"	0.225
20	0.638852083480555	20	20	"Wine"	0.225
21	0.670159716060337	20	20	"Wine"	0.225
22	0.612055259213409	20	20	"Wine"	0.225
23	0.62506112912282	20	20	"Wine"	0.225
24	0.657585064739536	20	20	"Wine"	0.225
25	0.632399703860135	20	20	"Wine"	0.225
26	0.629834228899368	20	20	"Wine"	0.225
27	0.632209443384449	20	20	"Wine"	0.225
28	0.633080624523167	20	20	"Wine"	0.225
29	0.677362143148029	20	20	"Wine"	0.225
30	0.596687208804792	20	20	"Wine"	0.225
1	0.66630613770181	21	21	"Wine"	0.225
2	0.650100698254966	21	21	"Wine"	0.225
3	0.626835261071714	21	21	"Wine"	0.225
4	0.647620022793646	21	21	"Wine"	0.225
5	0.634222998329419	21	21	"Wine"	0.225
6	0.673832724439749	21	21	"Wine"	0.225
7	0.586289615089374	21	21	"Wine"	0.225
8	0.635099893243862	21	21	"Wine"	0.225
9	0.647236176347908	21	21	"Wine"	0.225
10	0.63221345907077	21	21	"Wine"	0.225
11	0.658189705882353	21	21	"Wine"	0.225
12	0.641589062275277	21	21	"Wine"	0.225
13	0.620352521195895	21	21	"Wine"	0.225
14	0.64601588815867	21	21	"Wine"	0.225
15	0.672898818472164	21	21	"Wine"	0.225
16	0.658611366739446	21	21	"Wine"	0.225
17	0.648078566849491	21	21	"Wine"	0.225
18	0.635979599514039	21	21	"Wine"	0.225
19	0.673036340919553	21	21	"Wine"	0.225
20	0.638775998802933	21	21	"Wine"	0.225
21	0.662737365060104	21	21	"Wine"	0.225
22	0.61497238335283	21	21	"Wine"	0.225
23	0.611718632701066	21	21	"Wine"	0.225
24	0.613030349245082	21	21	"Wine"	0.225
25	0.667728787878788	21	21	"Wine"	0.225
26	0.643716893610654	21	21	"Wine"	0.225
27	0.624489517297053	21	21	"Wine"	0.225
28	0.616753605863566	21	21	"Wine"	0.225
29	0.635844588050924	21	21	"Wine"	0.225
30	0.656750978620897	21	21	"Wine"	0.225
1	0.634284531171603	22	22	"Wine"	0.225
2	0.641181063904198	22	22	"Wine"	0.225
3	0.663119426723137	22	22	"Wine"	0.225
4	0.652914134566496	22	22	"Wine"	0.225
5	0.645579997872868	22	22	"Wine"	0.225
6	0.645318503479251	22	22	"Wine"	0.225
7	0.627547425474255	22	22	"Wine"	0.225
8	0.637010875150372	22	22	"Wine"	0.225
9	0.61669905659217	22	22	"Wine"	0.225
10	0.637750677506775	22	22	"Wine"	0.225
11	0.655566666666667	22	22	"Wine"	0.225
12	0.657297772738696	22	22	"Wine"	0.225
13	0.631733143286537	22	22	"Wine"	0.225
14	0.640397433835487	22	22	"Wine"	0.225
15	0.652178242972525	22	22	"Wine"	0.225
16	0.642177599286033	22	22	"Wine"	0.225
17	0.669120334832036	22	22	"Wine"	0.225
18	0.631924330726205	22	22	"Wine"	0.225
19	0.622011449435689	22	22	"Wine"	0.225
20	0.626793481789262	22	22	"Wine"	0.225
21	0.634524830615311	22	22	"Wine"	0.225
22	0.625719078847034	22	22	"Wine"	0.225
23	0.633937067148449	22	22	"Wine"	0.225
24	0.644013579189831	22	22	"Wine"	0.225
25	0.605529505778937	22	22	"Wine"	0.225
26	0.629697592483852	22	22	"Wine"	0.225
27	0.638671186116442	22	22	"Wine"	0.225
28	0.620139957435018	22	22	"Wine"	0.225
29	0.622509483461552	22	22	"Wine"	0.225
30	0.643409003907081	22	22	"Wine"	0.225
1	0.660311573609035	23	23	"Wine"	0.225
2	0.639720595080491	23	23	"Wine"	0.225
3	0.640931755874073	23	23	"Wine"	0.225
4	0.637688605347963	20	23	"Wine"	0.225
5	0.619839290662233	23	23	"Wine"	0.225
6	0.619105705534582	23	23	"Wine"	0.225
7	0.614131807952429	23	23	"Wine"	0.225
8	0.626898984808122	23	23	"Wine"	0.225
9	0.647339656729901	23	23	"Wine"	0.225
10	0.646926948299527	23	23	"Wine"	0.225
11	0.633642488250326	23	23	"Wine"	0.225
12	0.626957729998537	23	23	"Wine"	0.225
13	0.628473642707648	23	23	"Wine"	0.225
14	0.633053412058724	23	23	"Wine"	0.225
15	0.654973581848615	23	23	"Wine"	0.225
16	0.642956229693717	23	23	"Wine"	0.225
17	0.605015365450945	23	23	"Wine"	0.225
18	0.637249123489272	23	23	"Wine"	0.225
19	0.640462377908337	23	23	"Wine"	0.225
20	0.660146268001874	23	23	"Wine"	0.225
21	0.644935454208911	22	23	"Wine"	0.225
22	0.632891436868505	22	23	"Wine"	0.225
23	0.62522092826187	23	23	"Wine"	0.225
24	0.614022947123642	23	23	"Wine"	0.225
25	0.63051654888712	23	23	"Wine"	0.225
26	0.630005897174717	23	23	"Wine"	0.225
27	0.669334366445171	23	23	"Wine"	0.225
28	0.611583438013921	23	23	"Wine"	0.225
29	0.644367602470857	23	23	"Wine"	0.225
30	0.623779681585191	23	23	"Wine"	0.225
1	0.641168636839743	24	24	"Wine"	0.225
2	0.622782786584021	22	24	"Wine"	0.225
3	0.621664968995157	24	24	"Wine"	0.225
4	0.633288926981051	24	24	"Wine"	0.225
5	0.597015522009748	24	24	"Wine"	0.225
6	0.658764708745543	24	24	"Wine"	0.225
7	0.666078255206763	24	24	"Wine"	0.225
8	0.652908863456203	24	24	"Wine"	0.225
9	0.62784047582736	24	24	"Wine"	0.225
10	0.633769150676781	24	24	"Wine"	0.225
11	0.632055818209547	24	24	"Wine"	0.225
12	0.685989406792326	24	24	"Wine"	0.225
13	0.644854901960784	24	24	"Wine"	0.225
14	0.637094420319639	24	24	"Wine"	0.225
15	0.645764658875237	24	24	"Wine"	0.225
16	0.634807096336828	24	24	"Wine"	0.225
17	0.638256715043705	23	24	"Wine"	0.225
18	0.672388134919929	24	24	"Wine"	0.225
19	0.614597974189502	24	24	"Wine"	0.225
20	0.627075757575758	24	24	"Wine"	0.225
21	0.635880912952696	23	24	"Wine"	0.225
22	0.651849984966661	24	24	"Wine"	0.225
23	0.654058476851933	24	24	"Wine"	0.225
24	0.688447282579312	24	24	"Wine"	0.225
25	0.626152602497972	24	24	"Wine"	0.225
26	0.635613388607401	24	24	"Wine"	0.225
27	0.639585836666129	24	24	"Wine"	0.225
28	0.624400031355145	24	24	"Wine"	0.225
29	0.654997723132969	24	24	"Wine"	0.225
30	0.621099715396363	24	24	"Wine"	0.225
1	0.641394214386915	25	25	"Wine"	0.225
2	0.638970661683912	25	25	"Wine"	0.225
3	0.612395484201863	25	25	"Wine"	0.225
4	0.604016697588126	25	25	"Wine"	0.225
5	0.623536119875681	25	25	"Wine"	0.225
6	0.622828017375861	25	25	"Wine"	0.225
7	0.633021466765309	25	25	"Wine"	0.225
8	0.640452662350473	21	25	"Wine"	0.225
9	0.634803015303141	25	25	"Wine"	0.225
10	0.66339158909224	24	25	"Wine"	0.225
11	0.649574278252443	22	25	"Wine"	0.225
12	0.638273970792308	25	25	"Wine"	0.225
13	0.656820985216287	21	25	"Wine"	0.225
14	0.666810665514676	25	25	"Wine"	0.225
15	0.66066532962888	25	25	"Wine"	0.225
16	0.630623971270387	25	25	"Wine"	0.225
17	0.682022747974495	24	25	"Wine"	0.225
18	0.649836401553286	25	25	"Wine"	0.225
19	0.654494382022472	25	25	"Wine"	0.225
20	0.642307692307692	23	25	"Wine"	0.225
21	0.653153890333298	25	25	"Wine"	0.225
22	0.6603705911945	25	25	"Wine"	0.225
23	0.640440706134137	25	25	"Wine"	0.225
24	0.654704254583189	25	25	"Wine"	0.225
25	0.647989529168744	25	25	"Wine"	0.225
26	0.678940662860082	25	25	"Wine"	0.225
27	0.666864163468398	24	25	"Wine"	0.225
28	0.64297376661671	24	25	"Wine"	0.225
29	0.631253834652752	25	25	"Wine"	0.225
30	0.63996368700312	25	25	"Wine"	0.225
1	0.627760682544482	26	26	"Wine"	0.225
2	0.645985401459854	25	26	"Wine"	0.225
3	0.655553168050747	24	26	"Wine"	0.225
4	0.65655320217364	25	26	"Wine"	0.225
5	0.613276470588235	26	26	"Wine"	0.225
6	0.63180060756697	26	26	"Wine"	0.225
7	0.672759090909091	26	26	"Wine"	0.225
8	0.630332739878352	26	26	"Wine"	0.225
9	0.625934827466931	25	26	"Wine"	0.225
10	0.628312297627701	26	26	"Wine"	0.225
11	0.681440460089435	26	26	"Wine"	0.225
12	0.605978996373085	26	26	"Wine"	0.225
13	0.645594929362906	26	26	"Wine"	0.225
14	0.638737097753491	26	26	"Wine"	0.225
15	0.644619577670313	26	26	"Wine"	0.225
16	0.636100161626028	23	26	"Wine"	0.225
17	0.635732777218467	23	26	"Wine"	0.225
18	0.61430198166223	24	26	"Wine"	0.225
19	0.664325504366155	26	26	"Wine"	0.225
20	0.63813456095726	26	26	"Wine"	0.225
21	0.628510871793635	22	26	"Wine"	0.225
22	0.622950256161935	26	26	"Wine"	0.225
23	0.628698031673671	26	26	"Wine"	0.225
24	0.641208870329037	25	26	"Wine"	0.225
25	0.651617315933467	26	26	"Wine"	0.225
26	0.621763175212669	24	26	"Wine"	0.225
27	0.634859439181328	22	26	"Wine"	0.225
28	0.649690909090909	23	26	"Wine"	0.225
29	0.628738559395494	26	26	"Wine"	0.225
30	0.653465272277822	25	26	"Wine"	0.225
1	0.642167458175598	27	27	"Wine"	0.225
2	0.640079014885423	24	27	"Wine"	0.225
3	0.669896687281269	25	27	"Wine"	0.225
4	0.640845873233014	27	27	"Wine"	0.225
5	0.625301765017429	24	27	"Wine"	0.225
6	0.637062903496772	23	27	"Wine"	0.225
7	0.646751905406368	25	27	"Wine"	0.225
8	0.634636844979462	27	27	"Wine"	0.225
9	0.649577446792976	26	27	"Wine"	0.225
10	0.641939601077116	27	27	"Wine"	0.225
11	0.641855615814832	26	27	"Wine"	0.225
12	0.640029605008429	27	27	"Wine"	0.225
13	0.677570161238853	27	27	"Wine"	0.225
